[云贝推歌精选] 云贝每周听友推歌精选,清新-流行-华语,介绍：云贝推歌你的热爱值得被听见每周听友推歌实力精选,5739,1776861,50,59
摇滚新潮 | 肆意生长，且听狂风吟唱,华语-摇滚-兴奋,介绍：摇滚乐的精髓可以内化为自己的一种人格，有一句俗语恰好可以形容这种人格，那便是“静若处女，动如脱免”。虽然这句话是用来形容人的行动敏捷，不过我们不妨暂且理解为人格的躁动。摇滚乐犹如心中涌动的暗流，看似平静，实则波涛汹涌，回荡在心房的每处角落，注入难以言喻的魔力，共振神经随音乐的律动带动身体上的运动。歇斯底里，接近于夸张的演唱方式宣泄心中所有的情绪。这种主观感受直接侵入脑海，有无与伦比的减压感与接近艺术色彩的狂放不羁的自由之感。,2,463,62,评论
夏日入侵 ♡ 希望夏天和浪漫接踵而至,华语-浪漫-治愈,介绍：幻想着能在夏天的夜晚换上熟悉的白衬衫 帆布鞋 随后去见你和你一起走在安静的巷子里或是热闹的夜市里那时候一定连晚风都是无比温柔的总之 见到你很高兴♡,2620,380695,59,29
情歌 ｜ 安安静静的怀念那些时光,华语-思念,介绍：那些年值得我们怀念的情歌旋律。有太多的歌曲旋律得我们去细细品赏，而情歌是最值品赏，因为优美的歌词和动人的旋律中充满着甜蜜的爱意，使人回味无穷！特别是那些风糜一时，对人们带来不能忘却的情歌，经常会在不经意间对着恋人唱起来表达自已的爱意。,1,67,45,评论
国摇盘点｜ 别再问我什么是中国摇滚,华语-流行-摇滚,介绍：本歌单收录了从1989年到2022年约三十年间，中国摇滚乐中具有代表性的乐队及歌手的代表性作品，望以此能对摇滚乐整体节奏及情感表达有一个渐进式的认识 PS：歌曲已经按实际发行时间排序好了，建议顺序播放,141,25106,135,12
只有几十秒的歌词都是直击心灵【铃声版】,华语-流行-翻唱,介绍：不贬低别人喜欢的东西 是一种素养欣赏不来别人视若珍宝的 就该保持沉默,58868,6703776,901,1303
深夜伤感｜我在输液 想你的液,华语-流行-伤感,介绍：深夜伤感…我命油我不油天…宝…我今天输液了…输的什么液…想你的液…宝…我在吃饭…吃什么饭…想逼你就范…宝…我打疫苗了…什么疫苗…想你每一秒…深夜伤感…感动天感动地…持续更新…,12162,2420593,78,60
痛彻心扉地哭，然后刻骨铭心地记住,华语-流行-伤感,介绍：你的笑容灿烂而美丽像是一道炽热的光线盖过了阳光暖风拂过你的衣衫闭上双眼仍能清晰回忆起最初那吻印下的时刻时光终要逝去离别即要来临爱的渴望，是否终有一日消逝？封面来自网络,57万,67937864,305,2164
古风催泪 | 那些虐到骨子里的古风歌曲,华语-古风-伤感,介绍：凉凉夜色为你思念成河，化作春泥呵护着我。浅浅岁月拂满爱人袖，片片芳菲入水流。取自 - 歌曲《凉凉》封面 - 杨幂 饰,1440,197188,47,7
春风十里｜我说 所有的酒都不如你,华语-流行-感动,介绍：把所有的春天 都揉进了一个清晨把所有停不下的言语变成秘密 关上了门莫名的情愫啊 请问 谁来将它带走呢只好把岁月化成歌 留在山河,290,64939,40,评论
「翻唱」520首比原唱好听的翻唱！✨,翻唱-流行-华语,介绍：收录翻唱 申请不了精选歌单 喜欢收藏 感谢感谢 合作私我,20596,3742211,519,69
古风歌曲精选2023古风歌单,古风-华语-榜单,介绍：绝美戏腔，唱尽人间悲喜。可叹当时一场大梦，勾起万千思念不肯息。,919,72664,124,5
关于民谣｜偏爱歌词里，向死而生的力量,华语-民谣-放松,介绍：民谣很文艺，可小酒馆的酒并不便宜。就像是我们稍不努力，连情怀都养不起。独自穿梭在大街小巷，喜欢民谣的人像风一样自由。世间浮躁，不如听一首歌让心静下来。封面:房东的猫王心怡,4583,686476,62,34
说唱☆国语rapper的宇宙级浪漫✨,华语-说唱-治愈,介绍：只有不畏攀登的采药者，才能登上高峰采得仙草。只有不怕巨浪的弄潮儿，才能深入水底觅得骊珠。,625,78796,97,2
这次就真的再也见不到了,华语-流行-翻唱,介绍：建议随机播放把遗憾留在评论区手掌就那么大握不住的东西太多了,10万,14912660,202,1472
及时止损的爱 还是爱吗,华语-流行-伤感,介绍：有些话适合藏在心里，有些人适合无声无息的忘记。,8274,1404441,59,93
请坚信，好运会以自律的方式向你靠近,华语-流行-治愈,介绍：这个世界，有这么一小撮的人，打开报纸，是他们的消息，打开电视，是他们的消息，街头巷尾，议论的是他们的消息，仿佛世界是为他们准备的，他们能够呼风唤雨，无所不能。你的目标，应该是努力成为这一小撮人。请继续努力，好运总会到来！,5030,735821,52,32
个人向 • 好听的古风歌曲,华语-古风-经典,介绍：都是一些自己平常在听的歌，喜欢可以点个收藏。不定时更新,103,13165,69,5
“超温柔的女声集”,华语-流行-伤感,介绍：遇见你之前世界很大，未来很远，想追寻的远方不知终点，遇见你之后世界依旧很大，只是不再向往远方，有你在身边成了最大的奢望。,28665,3524892,427,156
国语古风中国风神曲，细腻地抚摸你的耳膜,华语-放松-古风,介绍：『最肯忘却古人诗，最不屑一顾是相思』『守着爱怕人猜，又怕人看清』,94万,51969956,185,3629
旋律说唱 | 让人无法抗拒的温柔Rap,华语-说唱-浪漫,介绍：你在我身边也好在天边也罢想到世界的角落有一个你觉得整个世界也变得温柔安定了（ 不定时更新 欢迎投稿 评论区留言 ）封面画师：一口冻仔_创建时间：2022.11.23,3,101,75,评论
这个世界太过喧闹，你要把自己照顾好,华语-流行-治愈,介绍：我们在光阴中漫步，看遍了人间，才发现，最好的故事，都难以言喻，悄悄地长在心里，想起来就微笑。有些事，不是不在意，而是在意了又能怎样。人生没有如果，只有后果和结果。成熟，就是用微笑来面对一切小事。这个世界上最不开心的，是那些懂得太多和想得太多的人。人总要学着自己长大，而痛总是最好的成长剂。过往不念，余生不扰，刚好。封面来源：微博@-常存,30574,5296977,45,187
欢庆新年｜当代年轻人的新年“音”象,华语-流行-快乐,介绍：新的一年，愿山河无恙，人间皆安。愿新年胜旧年，愿将来胜过往，我与旧事皆无憾，来年依旧迎花开(∗❛ั∀❛ั∗)✧*。现在的新年没了烟花没了爆竹也渐渐没了了年的味道当代的青年们也只能在以往的过年录像，影视，音乐里体验过年的氛围所以特地整理了一个充满年味且更符合当代年轻人听歌品味的年味歌曲,11,544,36,评论
先努力让自己发光，对的人才会迎着光而来,华语-流行-治愈,介绍：想要去哪里，就迈出第一步生活需要长远的清醒和奔腾的脚步小假期的短暂放松过后希望自己依旧初心不改不将就的向前走说的浪漫些就是直奔爱与结果人生总有不期而遇的温暖和生生不息的希望愿你不会辜负自己的努力下次见面希望看到的是你成功后的喜悦,33432,3778141,42,667
「说唱」那你呢 喜欢过我吗,说唱-华语-伤感,介绍：月亮很亮 亮也没用 没用也亮我很喜欢你 喜欢也没用 没用也喜欢,55583,3774142,165,459
国影OST：电影与旋律皆是艺术,华语-流行-影视原声,介绍：电影的发展有着丰厚的历史，一个多世纪的历程，是人类文明史上的又一光辉成就。各国流派纷呈，电影无论从语言还是从技术都在不断新陈代谢。电影从诞生开始，走过了发明期，形成期，成熟期，发展期，突破期。电影的诞生，给人们的生活方式和思想道德都带来了巨大影响。而中国电影史一般被划分为摇篮时期的中国电影、抗战前后的中国电影、解放区的中国电影、新中国十七年电影、“文革”时期的中国电影、新时期的中国电影。中国电影所指涉的历史和地理范围非常之广，它包括中国大陆、台湾、香港并且在某种程度上还包括海外华人社区。自从80年代中期以来，中国电影工作者们开始大胆地在世界舞台上展示自己。中国电影获得许多国际大奖，而且逐年增多。☆音乐的旋律也是艺术与记忆的载体☆至此整合的歌曲基本都有电影后缀，就不在这里排序了。,95,11893,100,评论
戏腔/一曲戏腔知冷暖,华语-民族-影视原声,介绍：马克思唯物史观告诉我们，不能用今天的发展水平，认识水平，发展条件去衡量和要求前人。社会意识形态由生产力与生产关系决定。马克思诚不我欺。,41,4186,33,评论
本次列车终点站为:嘉禾望岗。,华语-夜晚-伤感,介绍：原来嘉禾望岗地铁站附近有很多学校 好多的情侣在此分道扬镳 所以这个地铁站是他们和她们的一种回忆。,27115,4204699,225,262
听了0.8配速的歌就慢慢了解一个人吧,怀旧-治愈-华语,介绍：你可以0.8的配速去听一首歌，为什么不可以慢慢的了解一个人评论区可以留自己想说的话，欢迎大家留言❤️希望可以给本歌单评个好评❤️开启随机播放▶️也不错哦,8398,785475,202,34
中文旋律说唱 Melodic Rap（持续更新）,华语-流行-说唱,介绍：仅收录个人喜好 对歌不对人,1128,138944,141,4
经典华语 | 念旧的人听怀旧的歌,华语-经典-怀旧,介绍：你肯定也有过这样的感觉，路边偶然听到一首歌。一下子脑子里就浮现出了曾经听这首歌时的心境。音乐仿佛是个载体，重现时也都是回忆，陪伴70-90后长大的粤语金曲更是有过之而无不及。关于听歌开心的时候听得是旋律难过的时候品得是歌词人爱听老歌并不是旋律有多“绕梁三日”而是听到熟悉的声音想起初次听到这首歌时的自己和自己度过的那段回不去的时光“喜欢你”想起第一次唱这首歌给那个女孩她现在在哪？“光辉岁月”光着膀子在寝室打游戏的弟兄们你们有没有升职加薪走上人生巅峰“一生所爱”也许那个许了七彩祥云要娶我的男生现在陪在别人身边了吧……,3321,1043354,101,14
戏腔古风（个人向）,古风-华语,介绍：缘更,42766,2584164,181,282
记得在这杂乱的生活里 每天带点笑意,华语-流行-清晨,介绍：“书上说，天下没有不散的宴席。不要怕，书上还说了，人生何处不相逢。”————《雪中悍刀行》-若能避开猛烈的欢喜自然也不会有悲痛的来袭可你从人潮中走来这欢喜避无可避八月桂，落香尘，是为芳华。如，夜空下，繁华市里，一人，一灯，一流年。于，零零散散的芳香里，走了，走了，好远好远，故事很漂亮，走路，好冷。,2953,446559,162,5
100种民谣女声 带你去感受星辰万物,民谣-华语-清新,介绍：有人曾这么打比方：“张悬是大海，雷光夏是星空，陈绮贞是太阳，曹方是风，陈粒是光和火。不同的声音是可以代表不同的事物的，也可以唱出不同的情感，就像程璧唱的是诗意的栖居，《梅雨》是程璧最好的作品。这首歌的歌词恰到好处地化用了古诗词，如“今夜偏知春气暖，虫声新透绿窗纱。”这种化用毫不刻意，不是劣质古风歌的堆砌，将古典文学之美巧妙融入民谣歌曲中，极具韵味。陈粒唱的是孤高的性情。陈粒的歌唱，自带傲视群雄、孤芳自赏的霸气，似乎都不屑于与别人一较高低。她的歌是唱给自己听的，歌者沉浸在自己的世界中，散发着超然卓绝的一流气度。花粥唱的是无奈的落寞。名声在外的“女流氓”花粥，可以说是民谣界的一股泥石流了。不过她写的歌词虽然直白露骨，却并不低俗下作。她的俏皮初听觉得可爱，再听便觉心疼。我相信流氓的面具之下，有着纯真且深情的灵魂。谢春花唱的是平和的解脱。谢春花的歌，往往透露着淡淡的失望与无奈，从为它醉不归，到任它作雪飞。然而她丝毫没有戾气，怨而不怒，只是轻轻一叹，颇有道家隐逸之风，避世而不厌世。还有就是房东的猫歌如其名，调子很轻，听起来总有一种淡淡的愁绪忧伤在里面。喜欢她们的粉丝说，她们的声音就像是素描，用的是彩色铅笔，画出了房子、行人和四季。这样的例子还有多，夏同学就不一一列举出来啦。但是这次整理出来了这份歌单里面包含了一百种民谣女声就是为了让大家去更多的感受这种民谣独有的情感和感受声音里的世界万物,12万,11612204,96,286
【荷尔蒙催化剂】二十岁的人生坐上云霄飞车,华语-夜晚-思念,介绍：人永远都无法知道自己该要什么因为人只能活一次既不能拿它跟前世相比也不能在来生加以修正没有任何方法可以检验哪种抉择是好的因为不存在任何比较一切都是马上经历仅此一次不能准备迷途漫漫，终有一归——米兰-昆德拉《生命中不能承受之轻》,945,187012,74,9
恰好的是我遇见你，而你喜欢我。,华语-流行-散步,介绍：一段美好的感情是什么样子的呢？我想，恰好是我遇见了你，而你也喜欢我。有尊严的爱着，而不是为了迁就对方，而变得畏畏缩缩。我们都成了彼此生命之中的不可或缺。,9029,3289999,96,180
「民谣」边走边唱如诗如歌如理想,华语-民谣-感动,介绍：民谣真诚，朴实，唱的是生活，为你铺开一张民谣地图，里面画着理想 爱情 苦涩，边走边唱，且歌且行，传递在耳边，让喜欢的人听见。简介作者：小旭,14万,17580676,84,215
爱太难 睡个好觉也不简单,华语-流行-翻唱,介绍：评论区：留句喜欢的句子.文案可真诚太难 被爱就像中彩票,79612,9460601,267,1064
流金岁月 | 时光匆匆用歌声留住青春,华语-流行-思念,介绍：念起远方的你，感叹时光匆匆过，友谊是人生路上唱不完的歌，人生有朋不寂寞。愿你以后的人生旅途，能够幸福快乐的度过。,1298,254590,40,5
伤感碎片：爱情里你我皆罪人,华语-流行-伤感,介绍：最后悔的就是遇见你，最残忍的就是失去你。我不想伤害你，可是最终的我还是伤害了你。一切败在了自己手里。可笑的我，还能剩下的只有懊悔。恨自己。,581,100025,58,3
梁博｜奔跑在日落大道的男孩,华语-摇滚-流行,介绍：“现在，梁博的对手依然只有自己，他仍奔跑在日落大道，期待从来不会被装满，歌迷的期待也是。”,6622,744532,30,41
超甜旋律｜是心跳不止 是无所替代❤,华语-说唱-浪漫,介绍：银河便利店在贩卖星球我用身上所有浪漫买下一颗星球在你趴在夜里发呆的时候朝着你的眼睛发射星光熠熠我沉入你心底的海洋被鱼群环绕着我望向你的心脏我看到了太阳☀️-----------------------✂-------------封面：渡濑政造,2012,342714,58,7
冬季浪漫丨漫漫隆冬和初雪重逢,华语-流行-治愈,介绍：请别担心呀，冬天当然不会只是寒冷和孤独，还有火锅里滚烫的丸子，冒着热气的关东煮，厚厚的毛绒睡衣，暖暖的被窝，关于冬天的记忆都是热腾腾。以初雪的浪漫为主题，希望在这个寒冷的冬天，能给你一丝温暖，祝你们都能在冬天来袭之前遇见属于自己那段甜甜的恋爱～,105,1426,43,评论
超好听的神仙翻唱,华语-流行-翻唱,介绍：“你就像我没赶上的公车，没尝到的小吃，没做完的美梦，没看全的电影，总归是憾事” 在不见面的日子里，我对你的爱只会越加浓烈 |･ω･｀)努力发掘宝藏歌曲，有推荐的歌曲可以评论区留言，随机播放效果更佳！因为版权关系，小伙伴们在听的时候喜欢的歌曲要早早下载哦。可能过几天会被下架~ 歌单不定时更新，记得收藏哦！封面源自网络,11042,1687547,465,53
DJ【那年我双手插兜不知道什么叫对手】,快乐-驾车-华语,介绍：即使没有人为你鼓掌，也要优雅的谢幕，感谢自己的认真付出。歌单制作：ZMR-张小瑞,16,1262,124,1
甜饼说唱｜超甜的情话只对你说,浪漫-说唱-华语,介绍：世界上美好的东西不太多，立秋傍晚从河对岸吹来的风和二十来岁笑起来要命的你,6,340,53,评论
100味夜晚催眠男声 唱出谁的孤单心事,华语-孤独-夜晚,介绍：有时候莫名的心情不好不想和任何人说话只想一个人静静的发呆有时候夜深人静突然觉得不是睡不着而是固执地不想睡有时候听到一首歌就会突然想起一个人有时候别人突然对你说我觉得你变了然后自己开始百感交集丢了的自己只能慢慢捡回来在某个安静的夜晚静静地呆在一个角落听几首单身情歌By：朩朩青尘,13万,13258155,103,342
错把时间当良药 谁料只愈皮外伤,华语-伤感-孤独,介绍：有人说听不懂是幸运听得懂是经历也有人说年少不知曲中意听懂已是而立年终是人海太拥挤 梦醒时分已无你错把烟酒当解药憔悴半生再无你不是所有过错都能原谅不是所有创伤都能愈合时间能治愈的只是皮外伤入骨入心的伤害却永远无法释怀封面：胡歌By：朩朩青尘,94524,12961908,71,706
抬起头在更热烈的风里相遇吧,华语-欧美-流行,介绍：诸事顺利－—－—－—－—－—－—－—－—－也半眠收集热歌不定时更换封面,36966,6189748,319,129
痛到心碎的虐心歌曲和伤感歌曲,华语-轻音乐-伤感,介绍：缘聚缘散，犹如云烟。已经不联系的人，默默地存在于你的通讯录中。,18万,34036452,141,575
「高燃古(国)风」乱世封疆，谁与争王,华语-古风-放松,介绍：乱世征战，夜伴孤影，心系一人，不离不弃。相逢四月，犹度半生，蓦然回首，梦醒时分。来浅浅领略一把快意江湖吧推荐那些比较燃，气势磅礴的古风歌曲(男攻音，女攻音，男女对唱，合唱，歌单持续更新中..),94,571,116,评论
水木年华 | 用真诚的态度传递快乐和爱,华语-流行-经典,介绍：中国内地人文民谣乐团，名字取自于“水木清华”， 前后共有五位成员，均是清华大学毕业生，目前由卢庚戌、缪杰、陈秋桦组成。 那些年的青春岁月在歌里随风起舞，在卸下盔甲的心房之中，接受岁月的洗礼。手里的吉他是治愈世界的枪，草莓时光隐喻自在时光，抛开世俗，人人都是无拘无束的乌托邦少年。,161,22388,35,1
时差青年｜每个懂事的人都是宝藏,流行-华语-说唱,介绍：时常提醒自己无论如何都要保持清醒周围有太多的声音动摇你有无数双手都在撕扯你包括你的困惑害怕和犹豫不决也会阻碍你请你一定要坚定要全力以赴要清楚的知道自己想要什么以及对所谓的「世俗标准」的不妥协感谢收听 持续更新PS:此歌单主要收录说唱，另外英文歌单和华语流行在我的『创建歌单』中-By:陈笑一Joylyn,41452,5612928,559,175
『小众甜歌』拥抱的最好定义，是交换温柔呀,华语-夜晚-流行,介绍：“希望成为一个有底气的人，需要的时候也能成为你生命中的一点光。我们会有还不错的日子，相互搀扶相互照亮的日子。”,947,101563,52,3
许嵩国风合集必听歌单,华语-思念,介绍：在全面娱乐的时代，音乐已经沦为视觉的附庸，许嵩一如既往淡然处之，不显山不露水，不迎合市场，以隐居的闲情雅致醉心生活和音乐，有人说这样的许嵩注定无法融入娱乐圈，但懂的人自然知道，是他主动选择不被娱乐。在喧嚣的娱乐圈我们很庆幸还有这么一位歌者为我们带来一丝清凉。,1,56,27,评论
超级好听的女生翻唱Cover集【Cover by+原唱,华语-流行-翻唱,介绍：歌单小更新：2022.12.19听说能找到这个歌单的都是小仙女小可爱呢【比心】@你每天都要开开心心的鸭！！！温馨提示:翻唱歌曲容易下架，小伙伴们为了以后还能听到记得先下载哦,12万,15733705,379,366
2022网易云热歌精选（持续更新）,华语-流行-清晨,介绍：其实云没那么好看了你说过的一切都清楚地烙印在我的心上， 但都已经作废了吧.… 2022网易云热歌都在这里啦，欢迎大家投稿~,10,494,201,评论
俘获听觉——沉浸式Rapper柔情思绪！,华语-说唱-治愈,介绍：俘获听觉！给耳朵来一次深度清洗！带大家感受Rapper们的深情对话！,13304,5260159,76,33
欢乐续订↬轻快小调收揽节后好心情,华语-流行-快乐,介绍："人生没有四季，只有两季悠闲假期就是旺季，上学上班就是淡季"节前如虎归山，节后似鲸搁浅"醉生梦死"，不负假期假期过得真快乐呀，虽然我们只感受到了前六个字从吃喝玩乐的假期回归工作好音乐&好心态是满血复活的良药收拾好心情，努力生活期待下一个美妙假期天堂今天依旧是活力满满的打工人呢选曲: 华语/俏皮活力/清爽节奏，轻快的音乐、温暖的旋律，沁心的歌词，复工焦虑瞬间就不存在啦，让音乐浸透全身放松身心，最后祝大家开工愉快ꪔ̤̮,1071,113843,50,评论
精选｜那些百听不腻的翻唱,华语-流行-伤感,介绍：原来真的会有两个人互相喜欢互相惦念互相忘不掉然后却不能在一起,44万,57882288,170,1273
【宋亚轩】翻唱合集,华语-流行-R&B/Soul,介绍：看到过同一片风景吹过同一片风我们也算见过面了吧,1151,29817,65,2
【华语精选】网易云10w+热评歌曲,华语-怀旧-思念,介绍：建议随机播放……水星在自己不近不远的轨迹守护太阳。而我以后也会一直在你身边熙熙攘攘的人群， 不再走近， 也不会远离。我会努力变得更好， 希望你也是。——郭顶《水星记》,9154,2212111,152,46
国剧OST：配乐是影视的点睛之笔,华语-流行-影视原声,介绍：本歌单整理了一些特别火的国内电视剧OST要点：评论多，好听，有影视后缀有点年代感但又不是很有年代感因为要投稿没有无版权，和因版权方要求不能分享的。非个人向，所以如果能给你推到这个歌单的话，可以投稿这里没有的大火电视剧原声。如果这个歌单有推广有流量（臆想），除了上述歌曲，禁止塞歌。,132,15832,92,1
国影OST：中国电影一部一首代表曲,影视原声-华语,介绍：电影的发展有着丰厚的历史，一个多世纪的历程，是人类文明史上的又一光辉成就。各国流派纷呈，电影无论从语言还是从技术都在不断新陈代谢。电影从诞生开始，走过了发明期，形成期，成熟期，发展期，突破期。电影的诞生，给人们的生活方式和思想道德都带来了巨大影响。而中国电影史一般被划分为摇篮时期的中国电影、抗战前后的中国电影、解放区的中国电影、新中国十七年电影、“文革”时期的中国电影、新时期的中国电影。中国电影所指涉的历史和地理范围非常之广，它包括中国大陆、台湾、香港并且在某种程度上还包括海外华人社区。自从80年代中期以来，中国电影工作者们开始大胆地在世界舞台上展示自己。中国电影获得许多国际大奖，而且逐年增多。1.《爱情呼叫转移》2.《小时代》3.《前任3:再见前任》4.《奇迹•笨小孩》5.《这个杀手不太冷静》6.《四海》7.《烈日灼心》8.《驴得水》9.《相亲相爱》10.《我不是药神》11.《道士下山》12.《雄狮少年》13.《扬名立万》14《你好，李焕英》15.《大话西游》16.《战狼2》17.《金刚川》18.《白蛇传•情》19.《白蛇缘起》20.《兄弟》21.《怒火•重案》22.《爱情神话》23.《夺冠》24.《我和我的祖国》25.《那时花开》26.《星愿》27.《一点就到家》28.《一秒钟》29.《归来》30.《唐人街探案2》31.《美人鱼》32.《流浪地球》33.《狼图腾》34.《长城》35.《误杀》36.《人生大事》37.《那些年，我们一起追的女孩》38.《同桌的你》39.《何以笙箫默》40.《青春派》41.《老男孩》42.《小时代3:刺金时代》43.《无名之辈》44.《栀子花开》45.《微微一笑很倾城》46.《单身男女2》47.《西游降魔篇》48.《画皮》49.《我是证人》50.《港囧》,403,64769,50,6
吃一口糖 那些高甜的【中文rap】请签收,华语-流行-说唱,介绍：我偷偷看到你偷偷看我哟 投稿请私信,16346,1066334,292,102
晚安呐 我今天要早睡,流行-治愈-华语,介绍：没有什么比忙碌了一整天后冲个热水澡躺进被子里听音乐睡个舒服的觉更愉快的事了晚安呐 我爱的人今晚要早睡 早点梦见你然后做个甜甜的梦,84199,7079499,33,1618
甜甜的歌温柔的声音（糖份收集歌单）,华语-工作-地铁,介绍：也许忙碌的你需要一杯糖份足够却没有副作用的“奶茶”,25,309,30,评论
[民谣]携一把吉他，温三两故事，四海为家,民谣-治愈-华语,介绍：如果董小姐没有对宋冬野说晚安马頔从来都不认识舒傲寒唐尧忘记了北方女王赵雷也没有去过南方那故事又该怎样写呢活在民谣里的爱情让人感动地落泪可惜却给不了ta天长地久民谣没有声色犬马没有灯红酒绿有的只是四海为家各安天下民谣很穷一听就是一个故事。2018-10-15晚9点,13万,15855022,320,240
民谣 | 在柔软的黄昏，喝一杯温柔的酒,民谣-华语-浪漫,介绍：点燃一场支离破碎的美梦看光阴散落下的满眼飞鸿遥不可及的相守咫尺天涯的相拥在繁华落空时它们相逢,894,169955,100,5
生活节奏太快，就让耳机里的声音慢慢来～,华语-流行-民谣,介绍：偷偷努力的感觉很好，在自己还不够好的时候不声张也不埋怨，自己一个人一点点的去改变，等你告别了以前的自己的时候，你就可以对自己说「呼，太棒了终于熬过来了」心情放晴，生活变得亮晶晶的。 ​​​封面：一工,10万,13199882,105,288
薛之谦 陈奕迅 李荣浩 林宥嘉 林俊杰 郭顶,华语-流行-夜晚,介绍：听不懂的是幸运，听懂的是经历封面：成田凌,75万,65958344,214,2535
四季长安』天增岁月人增寿|春满乾坤福满楼,华语-夜晚-快乐,介绍：每到过年前，大街小巷街坊邻居都会开始办年货!小时候最喜欢和爸妈到街上采买年货，到处都可以试吃，互道恭喜发财新年好，整个街上满满的年味。过年就要有过年的气氛，热闹的年货街配上喜庆的音乐，大家开心乐翻天!,4,80,27,评论
一场雨的时间你会不会回来,伤感-思念-华语,介绍：我怪铁树不开花我怪乌鸦不会说情话我怪山风不亲吻海浪怪来怪去其实是怪我自己没用罢了谁也留不住没人在看海 大家都在看自己破烂不堪的遗憾。原来意料之中的事也会难过很久很久。不定期更新。更新的歌曲会在前面。感谢。接文案稿 故事稿 情感稿。歌单投稿自己歌曲有偿 他人稿无偿看我自己喜好选择是否收录,29679,2823824,370,453
好听到单曲循环的歌,华语-流行-翻唱,介绍：喜欢歌单的可以点个关注哟好听到可以单曲循环鸭歌单一直持续更新中，大家可分享歌曲无论你身在何处，我一直陪你走下去，愿所有美好如期而至，愿万物能有个好结果，愿以后的生活不辜负，感谢经历，感谢陪伴，感谢所有。当你翻着评论，却不留下一个字，无非是想找一个替你讲故事的人，2020新的开始新的起点，加油！歌单作者：小攀哟女生微博：鸡腿子反正是瘦了（点点）歌单封面：来源微博（感谢授权）歌单创建：2019年5月26日歌单完善：2019年12月1日歌单修改：2020年1月5日,39万,68428944,252,906
耳机里的秘密 | 宝藏女声集合站,华语-流行-治愈,介绍：有的时候就只想听一些女声歌曲，相对与男声会是不一样的温柔，喜欢听女声的朋友不要错过此歌单呀！,3,451,142,评论
一路向北，百毒不侵。,驾车-旅行-华语,介绍：音乐自由，而你不自由。我可以走路的时候听，睡觉的时候听，看书写作业的时候听，甚至上厕所的时候听，因为我们至少在听音乐的时候是自由的。不是没有一路向北，因为没有版权。不要开得太快，哈哈哈哈哈。（PS：会不定期更新）歌单里什么类型的歌都有，我觉得就跟人生一样充满了各种不确定。对于开车会不会睡着这个问题，我重申一下，如果困了，听啥歌都会困，为了安全起见，请慎重听此歌单。另外我开了电音和英文歌单，也是一路向北系列，多谢支持，各位有什么好歌推荐的也可以私信我。另外歌单有了，车什么时候有，这个问题呢。我那时候做了这个歌单，然后就开始存钱买车，是的，不是什么好车，但是靠自己买的第一辆车，感觉不错。靠自己赚到的东西才会珍惜。（PS:封面是在丽江去拉市海的路上拍的）,28万,27042502,193,1179
国摇｜摇滚才是治疗emo的良药,华语-另类/独立-摇滚,介绍：别在现场流眼泪，不如跳舞到极限！近来，emo文化盛行在年轻人中，很多人一到了深夜就开始莫名伤感，听着情歌独自难过。我觉得这可有悖于我们相信未来，热爱生活的初衷。尤其是滚圈青年们！！蹦现场的劲头儿去哪了？疫情逐渐好转，约上三五好友在家打开音响，喝着啤酒，一起听你们爱听的乐队，相约着下一次的现场再见！！再次倡议：emo是不属于摇滚人的！！自由和浪漫才是摇滚人的本性！！！都给我燥起来！,3,2831,105,评论
2023网络爆火流行歌曲推荐(持续更新中),华语-流行-网络歌曲,介绍：我要去多晒晒太阳，收集日光，在你冷的时候给你这世间最好的温暖。,5092,1039700,158,24
不曾忘记 只是不再想念 0.8X / 0.7X,华语-流行-伤感,介绍：再回首，有无奈，也有释然，有后悔，也有回味，有遗憾，也有怀念。,5,145,62,评论
遗憾吗，最后没能在一起,华语-伤感-流行,介绍：听我一句劝，别碰爱情——释怀和万劫不复总会有一个的------希望我们都能熬过不被理解的爱___好好生活吧,1130,248006,90,25
因为遇见了温柔的人 所以想温柔待人,华语-流行-治愈,介绍：“温柔”不一定是轻声细语 纤手慢抚 和柔软的拥抱吧而是“我明白你 我体会到了你”的共情能力和 因为明白体会而给予的舒服的相处模式我明白你的痛苦 明白你的欣喜不止作为旁观者一般去看你而是把自己置身于你的境地 甘愿体会了你的痛苦 荣幸体会了你的欣喜亲吻你的伤疤 融化进你的欣喜再调整与你的相处方式 不动声色避开你的雷区 保护好你的伤疤 为你的欣喜对着你笑 你要拥抱我就敞开怀抱这大概就是我所认为的温柔当见识到了真正温柔的人 就发现这种力量的存在不仅仅是让周围人感到舒适 更重要的是 自己也会变得温暖所以我把每一份温柔都细心收藏 好以后回味都是温暖封面/丁海寅 金高银 × 《 Marie Claire 》,12236,1811936,57,140
与月球对话｜生命不息 摇滚不老,华语-摇滚-治愈,介绍：生活永远繁琐复杂也永远会有一个人治愈你就算没有音乐也可以治愈我们的心灵有句话说热爱音乐的人永远不会变坏我承认摇滚确实在很多时刻拯救了我.,1808,185987,61,15
【黑胶】80.90后的经典需要充值才能回忆,华语-90后-粤语,介绍：那些需要黑胶会员才能回忆的80.90后经典歌曲，欢迎大家欣赏,185,16385,261,3
不想哭死半夜别听,伤感-孤独-华语,介绍：每当夜深人静的时候，不要打开这个歌单,12万,16521655,57,1269
